Price,Date,Year
24.62,2012-01-18 17:00:00,2012
26.9,2012-01-18 18:00:00,2012
23.4,2012-01-18 19:00:00,2012
22.5,2012-01-18 20:00:00,2012
20.61,2012-01-18 21:00:00,2012
18.57,2012-01-18 22:00:00,2012
17.42,2012-01-18 23:00:00,2012
14.1,2012-01-19 00:00:00,2012
13.8,2012-01-19 01:00:00,2012
13.84,2012-01-19 02:00:00,2012
14.24,2012-01-19 03:00:00,2012
15.11,2012-01-19 04:00:00,2012
19.45,2012-01-19 05:00:00,2012
30.41,2012-01-19 06:00:00,2012
28.1,2012-01-19 07:00:00,2012
22.72,2012-01-19 08:00:00,2012
22.7,2012-01-19 09:00:00,2012
22.11,2012-01-19 10:00:00,2012
21.25,2012-01-19 11:00:00,2012
20.62,2012-01-19 12:00:00,2012
20.22,2012-01-19 13:00:00,2012
19.78,2012-01-19 14:00:00,2012
19.81,2012-01-19 15:00:00,2012
19.21,2012-01-19 16:00:00,2012
24.32,2012-01-19 17:00:00,2012
28.85,2012-01-19 18:00:00,2012
23.72,2012-01-19 19:00:00,2012
22.22,2012-01-19 20:00:00,2012
20.65,2012-01-19 21:00:00,2012
18.7,2012-01-19 22:00:00,2012
17.93,2012-01-19 23:00:00,2012
14.94,2012-01-20 00:00:00,2012
13.48,2012-01-20 01:00:00,2012
13.34,2012-01-20 02:00:00,2012
13.62,2012-01-20 03:00:00,2012
13.92,2012-01-20 04:00:00,2012
16.1,2012-01-20 05:00:00,2012
21.36,2012-01-20 06:00:00,2012
21.4,2012-01-20 07:00:00,2012
19.53,2012-01-20 08:00:00,2012
19.78,2012-01-20 09:00:00,2012
19.98,2012-01-20 10:00:00,2012
20.47,2012-01-20 11:00:00,2012
20.34,2012-01-20 12:00:00,2012
20.35,2012-01-20 13:00:00,2012
19.93,2012-01-20 14:00:00,2012
19.62,2012-01-20 15:00:00,2012
19.38,2012-01-20 16:00:00,2012
23.83,2012-01-20 17:00:00,2012
26.81,2012-01-20 18:00:00,2012
21.59,2012-01-20 19:00:00,2012
19.66,2012-01-20 20:00:00,2012
18.23,2012-01-20 21:00:00,2012
17.24,2012-01-20 22:00:00,2012
16.64,2012-01-20 23:00:00,2012
16.28,2012-01-21 00:00:00,2012
15.48,2012-01-21 01:00:00,2012
15.39,2012-01-21 02:00:00,2012
15.38,2012-01-21 03:00:00,2012
15.58,2012-01-21 04:00:00,2012
17.13,2012-01-21 05:00:00,2012
19.83,2012-01-21 06:00:00,2012
20.29,2012-01-21 07:00:00,2012
22.62,2012-01-21 08:00:00,2012
25.29,2012-01-21 09:00:00,2012
25.01,2012-01-21 10:00:00,2012
22.69,2012-01-21 11:00:00,2012
22.18,2012-01-21 12:00:00,2012
21.19,2012-01-21 13:00:00,2012
20.81,2012-01-21 14:00:00,2012
20.62,2012-01-21 15:00:00,2012
19.87,2012-01-21 16:00:00,2012
22.69,2012-01-21 17:00:00,2012
26.12,2012-01-21 18:00:00,2012
21.46,2012-01-21 19:00:00,2012
18.98,2012-01-21 20:00:00,2012
17.24,2012-01-21 21:00:00,2012
15.3,2012-01-21 22:00:00,2012
14.83,2012-01-21 23:00:00,2012
14.12,2012-01-22 00:00:00,2012
12.48,2012-01-22 01:00:00,2012
11.99,2012-01-22 02:00:00,2012
11.99,2012-01-22 03:00:00,2012
12.04,2012-01-22 04:00:00,2012
12.43,2012-01-22 05:00:00,2012
14.59,2012-01-22 06:00:00,2012
15.99,2012-01-22 07:00:00,2012
17.43,2012-01-22 08:00:00,2012
18.39,2012-01-22 09:00:00,2012
18.42,2012-01-22 10:00:00,2012
17.22,2012-01-22 11:00:00,2012
16.51,2012-01-22 12:00:00,2012
15.73,2012-01-22 13:00:00,2012
15.77,2012-01-22 14:00:00,2012
16.41,2012-01-22 15:00:00,2012
17.05,2012-01-22 16:00:00,2012
22.3,2012-01-22 17:00:00,2012
28.04,2012-01-22 18:00:00,2012
23.48,2012-01-22 19:00:00,2012
21.59,2012-01-22 20:00:00,2012
20.02,2012-01-22 21:00:00,2012
18.39,2012-01-22 22:00:00,2012
16.96,2012-01-22 23:00:00,2012
16.05,2012-01-23 00:00:00,2012
15.62,2012-01-23 01:00:00,2012
15.65,2012-01-23 02:00:00,2012
15.7,2012-01-23 03:00:00,2012
16.68,2012-01-23 04:00:00,2012
19.82,2012-01-23 05:00:00,2012
30.97,2012-01-23 06:00:00,2012
31.44,2012-01-23 07:00:00,2012
24.51,2012-01-23 08:00:00,2012
23.15,2012-01-23 09:00:00,2012
22.84,2012-01-23 10:00:00,2012
22.34,2012-01-23 11:00:00,2012
21.55,2012-01-23 12:00:00,2012
21.26,2012-01-23 13:00:00,2012
20.64,2012-01-23 14:00:00,2012
20.06,2012-01-23 15:00:00,2012
19.9,2012-01-23 16:00:00,2012
26.2,2012-01-23 17:00:00,2012
28.26,2012-01-23 18:00:00,2012
23.01,2012-01-23 19:00:00,2012
21.69,2012-01-23 20:00:00,2012
19.11,2012-01-23 21:00:00,2012
15.98,2012-01-23 22:00:00,2012
15.05,2012-01-23 23:00:00,2012
14.96,2012-01-24 00:00:00,2012
14.31,2012-01-24 01:00:00,2012
14.34,2012-01-24 02:00:00,2012
14.6,2012-01-24 03:00:00,2012
14.57,2012-01-24 04:00:00,2012
16.6,2012-01-24 05:00:00,2012
23.2,2012-01-24 06:00:00,2012
25.2,2012-01-24 07:00:00,2012
21.88,2012-01-24 08:00:00,2012
21.09,2012-01-24 09:00:00,2012
21.23,2012-01-24 10:00:00,2012
20.86,2012-01-24 11:00:00,2012
20.58,2012-01-24 12:00:00,2012
19.97,2012-01-24 13:00:00,2012
20.05,2012-01-24 14:00:00,2012
20.08,2012-01-24 15:00:00,2012
20.15,2012-01-24 16:00:00,2012
27.41,2012-01-24 17:00:00,2012
31.84,2012-01-24 18:00:00,2012
23.06,2012-01-24 19:00:00,2012
21.92,2012-01-24 20:00:00,2012
19.8,2012-01-24 21:00:00,2012
18.3,2012-01-24 22:00:00,2012
17.7,2012-01-24 23:00:00,2012
16.54,2012-01-25 00:00:00,2012
15.47,2012-01-25 01:00:00,2012
15.02,2012-01-25 02:00:00,2012
15.27,2012-01-25 03:00:00,2012
15.43,2012-01-25 04:00:00,2012
17.11,2012-01-25 05:00:00,2012
22.75,2012-01-25 06:00:00,2012
23.87,2012-01-25 07:00:00,2012
22.18,2012-01-25 08:00:00,2012
22.11,2012-01-25 09:00:00,2012
22.49,2012-01-25 10:00:00,2012
22.5,2012-01-25 11:00:00,2012
22.1,2012-01-25 12:00:00,2012
21.26,2012-01-25 13:00:00,2012
21.56,2012-01-25 14:00:00,2012
21.3,2012-01-25 15:00:00,2012
21.69,2012-01-25 16:00:00,2012
30.25,2012-01-25 17:00:00,2012
37.93,2012-01-25 18:00:00,2012
29.99,2012-01-25 19:00:00,2012
26.74,2012-01-25 20:00:00,2012
23.65,2012-01-25 21:00:00,2012
19.83,2012-01-25 22:00:00,2012
18.82,2012-01-25 23:00:00,2012
16.93,2012-01-26 00:00:00,2012
16.22,2012-01-26 01:00:00,2012
16.16,2012-01-26 02:00:00,2012
16.16,2012-01-26 03:00:00,2012
16.61,2012-01-26 04:00:00,2012
17.95,2012-01-26 05:00:00,2012
30.19,2012-01-26 06:00:00,2012
31.67,2012-01-26 07:00:00,2012
26.29,2012-01-26 08:00:00,2012
25.44,2012-01-26 09:00:00,2012
25.41,2012-01-26 10:00:00,2012
24.08,2012-01-26 11:00:00,2012
21.47,2012-01-26 12:00:00,2012
21.07,2012-01-26 13:00:00,2012
20.39,2012-01-26 14:00:00,2012
20.66,2012-01-26 15:00:00,2012
21.15,2012-01-26 16:00:00,2012
35.56,2012-01-26 17:00:00,2012
44.35,2012-01-26 18:00:00,2012
34.32,2012-01-26 19:00:00,2012
30.12,2012-01-26 20:00:00,2012
25.66,2012-01-26 21:00:00,2012
21.53,2012-01-26 22:00:00,2012
20.92,2012-01-26 23:00:00,2012
17.81,2012-01-27 00:00:00,2012
16.67,2012-01-27 01:00:00,2012
15.79,2012-01-27 02:00:00,2012
15.62,2012-01-27 03:00:00,2012
16.31,2012-01-27 04:00:00,2012
18.22,2012-01-27 05:00:00,2012
36.36,2012-01-27 06:00:00,2012
36.73,2012-01-27 07:00:00,2012
24.04,2012-01-27 08:00:00,2012
22.26,2012-01-27 09:00:00,2012
21.69,2012-01-27 10:00:00,2012
21.13,2012-01-27 11:00:00,2012
20.1,2012-01-27 12:00:00,2012
20.45,2012-01-27 13:00:00,2012
20.02,2012-01-27 14:00:00,2012
19.79,2012-01-27 15:00:00,2012
19.49,2012-01-27 16:00:00,2012
23.86,2012-01-27 17:00:00,2012
26.18,2012-01-27 18:00:00,2012
21.11,2012-01-27 19:00:00,2012
20.02,2012-01-27 20:00:00,2012
19.33,2012-01-27 21:00:00,2012
18.08,2012-01-27 22:00:00,2012
17.49,2012-01-27 23:00:00,2012
15.98,2012-01-28 00:00:00,2012
15.47,2012-01-28 01:00:00,2012
15.92,2012-01-28 02:00:00,2012
16.26,2012-01-28 03:00:00,2012
16.81,2012-01-28 04:00:00,2012
18.2,2012-01-28 05:00:00,2012
22.66,2012-01-28 06:00:00,2012
26.48,2012-01-28 07:00:00,2012
29.91,2012-01-28 08:00:00,2012
32.89,2012-01-28 09:00:00,2012
33.57,2012-01-28 10:00:00,2012
28.05,2012-01-28 11:00:00,2012
23.84,2012-01-28 12:00:00,2012
22.29,2012-01-28 13:00:00,2012
21.05,2012-01-28 14:00:00,2012
20.98,2012-01-28 15:00:00,2012
21.14,2012-01-28 16:00:00,2012
29.03,2012-01-28 17:00:00,2012
44.78,2012-01-28 18:00:00,2012
30.88,2012-01-28 19:00:00,2012
26.86,2012-01-28 20:00:00,2012
25.28,2012-01-28 21:00:00,2012
21.85,2012-01-28 22:00:00,2012
20.89,2012-01-28 23:00:00,2012
19.18,2012-01-29 00:00:00,2012
18.82,2012-01-29 01:00:00,2012
18.61,2012-01-29 02:00:00,2012
18.73,2012-01-29 03:00:00,2012
18.87,2012-01-29 04:00:00,2012
20.87,2012-01-29 05:00:00,2012
29.74,2012-01-29 06:00:00,2012
36.77,2012-01-29 07:00:00,2012
34.61,2012-01-29 08:00:00,2012
33.11,2012-01-29 09:00:00,2012
29.37,2012-01-29 10:00:00,2012
23.49,2012-01-29 11:00:00,2012
21.45,2012-01-29 12:00:00,2012
20.23,2012-01-29 13:00:00,2012
19.2,2012-01-29 14:00:00,2012
19.02,2012-01-29 15:00:00,2012
19.22,2012-01-29 16:00:00,2012
26.56,2012-01-29 17:00:00,2012
37.54,2012-01-29 18:00:00,2012
28.29,2012-01-29 19:00:00,2012
23.61,2012-01-29 20:00:00,2012
22.69,2012-01-29 21:00:00,2012
17.8,2012-01-29 22:00:00,2012
17.24,2012-01-29 23:00:00,2012
15.49,2012-01-30 00:00:00,2012
15.15,2012-01-30 01:00:00,2012
15.25,2012-01-30 02:00:00,2012
